0.9711964278701657,0.028803572129834344
0.9864062639793244,0.013593736020675722
0.7930442082040371,0.2069557917959628
0.0009090909090909091,0.999090909090909
0.39228065871432155,0.6077193412856785
0.9826061916080824,0.017393808391917894
0.8178480887769216,0.18215191122307886
0.8884355998747463,0.1115644001252535
0.6994880489025462,0.30051195109745393
0.9750787610874476,0.024921238912552178
0.9853141416697908,0.014685858330209287
0.5686734888209978,0.43132651117900234
0.9972138378029837,0.002786162197016527
0.9033806388165266,0.09661936118347329
0.9596974753407381,0.040302524659262096
0.9990582874027484,0.0009417125972516774
0.9911412443716872,0.008858755628312872
0.9671278483826927,0.03287215161730753
0.9351637231685624,0.06483627683143764
0.9865498721657583,0.01345012783424168
0.9973674554613474,0.0026325445386526265
0.9557232052051016,0.04427679479489871
0.26878858064159256,0.7312114193584074
0.9366420856878314,0.06335791431216867
0.907956270377207,0.09204372962279274
0.9754616366016785,0.02453836339832134
0.9995458514614352,0.000454148538564861
0.9877698128251181,0.012230187174881757
0.9885671319861657,0.011432868013834285
0.9668713161948677,0.03312868380513275
0.998537454069415,0.0014625459305850107
0.9346182734178907,0.06538172658210895
0.09937656087150853,0.9006234391284914
0.20714639702414675,0.7928536029758532
0.9391360543107676,0.06086394568923281
0.9725978707418962,0.027402129258103675
0.9456544592927759,0.054345540707224034
0.09144946633974581,0.9085505336602541
0.9426377201234715,0.05736227987652857
0.9877307816392815,0.012269218360718575
0.9662906430202634,0.033709356979736434
0.28260921550478557,0.7173907844952143
0.910896897392097,0.08910310260790302
0.9877307816392815,0.012269218360718575
0.03125739538239538,0.9687426046176045
0.9649122838388178,0.035087716161182426
0.9800930361616902,0.01990696383830991
0.8410278135177023,0.15897218648229783
0.9907224199419095,0.009277580058090724
0.622449218017494,0.37755078198250586
0.9691651517708009,0.03083484822919919
0.9972922171903883,0.0027077828096117446
0.02090909090909091,0.979090909090909
0.5351923645241672,0.46480763547583287
0.6597087503371892,0.34029124966281077
0.9222647187177039,0.07773528128229597
0.9182876724168335,0.08171232758316611
